,issueid,sentence,label
55,137, just post the question in stack overflow http://stackoverflow.com/questions/20240939/how-to-migrate-from-traditional-java-web-application-with-web-xml-to-spring-bo'),0
56,137, question in stack overflow http:// stack overflow com/questions/20240939/how-to-migrate-from-traditional-java-web-application-with-web-xml-to-spring-bo'),0
57,137, some general guideline to the stack overflow post and to the Spring,0
58,137," question to be answer on stack overflow "" )",0
59,179, could probably get help on stack overflow what you will need be,0
60,180," question about this - http:// stack overflow com/questions/20757393/where-should-i-store-static-resources-when-i-build-spring-boot-app-by-gradle"")",0
61,180, be to be raise on stack overflow Thanks ' ),0
62,206," any case, please create a stack overflow issue first unless you think",0
63,223, think you answer I on stack overflow ; ) - http://stackoverflow.com/questions/21115205/spring-boot-with-spring-ws-soap-endpoint-not-accessable @csavory,0
64,223, stackoverflow ; ) - http:// stack overflow com/questions/21115205/spring-boot-with-spring-ws-soap-endpoint-not-accessable @csavory my starter class,0
65,213, the fix suggest from the SO ink. Set the spring.jpa.hibernate.naming -,0
66,281, please ask your question on stack overflow with the spring - boot,0
67,287," ( some suggestion on this stack overflow answer). "" )",0
68,287," and then come back to stack overflow with more questions, unless you",0
69,286," this question and answer on stack overflow "" )",0
70,284, thank to @dsyer over on stack overflow the Q/A be at: SO-url,0
71,290, autoconfigured contexts. access http://localhost:8080/autoconfig cause stack overflow a simple test case would,-1
72,290, to read autoconfig -> java.lang. stack overflow rror ' ),0
73,270, anything to do with the stack overflow discussion. I'll have a quick,0
74,270, on my answer to your stack overflow question ' ),0
75,339, be one matching topic on SO 1]. I try briefly the,0
76,339, 7.1.1. the workaround suggest in SO oesn't work for me. like,0
77,339, see my comment in http:// stack overflow com/questions/20666513/spring-java-config-vs-jboss-7/21314659#comment32870531_21314659 for some help limp,0
78,390, please start a discussion on stack overflow if you want to discuss,0
79,384," a question, please ask on stack overflow com ' )",0
80,384," a question, please ask on stack overflow if you believe you've find",0
81,268," question, please raise it on stack overflow thank ' )",0
82,270, anything to do with the stack overflow discussion. I'll have a quick,0
83,270, on my answer to your stack overflow question ' ),0
84,424, resource base on comment from stack overflow here: SO-url and a few,0
85,443," would be well pose on stack overflow "" )",0
86,442," would be well pose on stack overflow "" )",0
87,442," "" thank again! I'll use stack overflow in future : ) """,0
88,128," a question, please ask on stack overflow Thanks. ' )",0
89,456, I solve the problem. http:// stack overflow com/questions/8962639/how-to-package-my-classes-in-a-jar-and-still-package-as-a-war/ suggest to use <build>,-1
90,484, the wrong folder. reference http:// stack overflow com/a/33451297/5598826'),0
91,684," or ask a question on stack overflow if it's about usage. """,0
92,662," 2758, ' see also http:// stack overflow com/questions/23033964/spring-boot-liquibase-integration')",0
93,707, good question to put on stack overflow ( http://stackoverflow.com/questions/tagged/spring-boot)?' ),0
94,707, put on StackOverflow ( http:// stack overflow com/questions/tagged/spring-boot)?' ),0
95,707," 2771, ' asked, thank http:// stack overflow com/questions/23219772/spring-boot-and-aspectj-based-ltw-without-java-agent')",0
96,715, a couple of year old. stack overflow s a well place for,0
97,773, start the app again. http:// stack overflow com/questions/23432651/terminating-mvn-spring-bootrun-doesnt-stop-tomcat http://stackoverflow.com/questions/23553018/spring-boot-tomcat-termination'),0
98,773, the app again. http://stackoverflow.com/questions/23432651/terminating-mvn-spring-bootrun-doesnt-stop-tomcat http:// stack overflow com/questions/23553018/spring-boot-tomcat-termination'),0
99,848," spring - boot tag on stack overflow if you post there, you",0
100,864, Spring Boot. please ask on stack overflow in case someone can spot,0
101,848," spring - boot tag on stack overflow if you post there, you",0
102,884, spring - boot tag on stack overflow Cheers. ' ),0
103,335," general problem, please ask on stack overflow com. if you think you've",0
104,933, under a securitymanager. see http:// stack overflow com/questions/27189047/springboot-webapp-under-java-securitymanager-throws-exceptions-when-granted-allp for info ( especially,0
105,950, I answer you on the SO hread ' ),0
106,976, this for more details: http:// stack overflow com/questions/31017064/how-to-externalize-spring-boot-application-properties-to-tomcat-lib-folder'),0
107,1007, I've post an answer on stack overflow let I know if it,0
108,1007, ' as I say on stack overflow it works. thank a lot,0
109,1038," you post a question on stack overflow "" )",0
110,1042," I search some article from stack overflow and add MongoRepo annotation. YES,",-1
111,1042," I search some article from stack overflow and add MongoRepo annotation. YES,",-1
112,298," over a year now. also, stack overflow s a well place for",0
113,298, if you do ask on stack overflow please try to provide as,0
114,1109, to post your question on stack overflow with the spring - boot,0
115,1131, report as a problem on stack overflow . ' ),0
116,1235, ' see my comment on stack overflow typically use the Boot Gradle,0
117,1235, publish plugin? Code snippet from stack overflow post doesn't work in such,0
118,1235, look at @dsyer's answer on stack overflow that's link to above. if,0
119,1235," post a new question on stack overflow "" )",0
120,1260, ) get an answer on stack overflow ' ),0
121,1260, different from the one from stack overflow nevertheless I manage to develop,0
122,1260, I will describe it on stack overflow Thanks! ' ),0
123,1257," be I right? It's a stack overflow internally with the ErrorPageFilter? """,-1
124,1257, setup. I don't get a stack overflow ( maybe I should let,0
125,1223," this type of question on stack overflow "" )",0
126,1270,"  ( 4341, ' http:// stack overflow com/questions/3558119/are-self-closing-tags-valid-in-html5' )",0
127,1270," to post the question on stack overflow "" )",0
128,1268," close in github), either on stack overflow or in github. "" )",0
129,1283, of question's well ask on stack overflow would you mind post it,0
130,1310, would be well ask on stack overflow before raise an issue here.,0
131,1310, ( include the Gradle and stack overflow forum ) without much luck.,0
132,1314, i've ask the user on stack overflow to comment here with some,0
133,1343," for questions, please ask on stack overflow or join we on Gitter.",0
134,1345, this sort of question on stack overflow use the spring - boot,0
135,1345, this sort of question on stack overflow use the spring - boot,0
136,1355, beyond that please ask on stack overflow ' ),0
137,1376," requirement be drive by a stack overflow question "" )",0
138,1352, these type of question on stack overflow com. this bug have be,0
139,1417,"  ( 4698, ' http:// stack overflow com/questions/25427684/using-profile-in-spring-boot' )",0
140,1418, new thread ( preferably in stack overflow if you don't have good,0
141,1416, would probably more suited for stack overflow There's a test that explicitly,0
142,1432, environment variable namespace collision: http:// stack overflow com/a/25528414/486734'),-1
143,1428, ' see this answer on stack overflow ' ),0
144,1171, to post a question on stack overflow with some more detail on,0
145,1432, environment variable namespace collision: http:// stack overflow com/a/25528414/486734'),-1
146,1292," be to be ask on stack overflow that be said, you have",0
147,1521," "" could you please use stack overflow for this type of question.",0
148,1428, ' see this answer on stack overflow ' ),0
149,1541, the other context class: http:// stack overflow com/questions/14276140/how-to-force-a-fresh-version-of-the-spring-context-before-the-test-execute this cause Spring to,0
150,1541, class as describe in the stack overflow question link above but this,0
151,1542," you ask your question on stack overflow comment on a closed, and",0
152,1466," please ask a question on stack overflow "" )",0
153,1540,"  ( 4972, ' @nabinnepal stack overflow be a well place for",0
154,1468, look like there be al so issue with package war file and,-1
155,1540,"  ( 5034, ' @nabinnepal stack overflow be a well place for",0
156,1566, spring - boot tag on stack overflow I see that you've already,0
157,1566, question please ask on http:// stack overflow com'),0
158,1582, this sort of question on stack overflow use the spring - boot,0
159,1582, ' np. for posteriority: http:// stack overflow com/questions/25918556/spring-boot-configure-custom-jsessionid-for-embedded-server'),0
160,1589, you've also post this on stack overflow in the interest of keep,0
161,1615, this sort of question on stack overflow ' ),0
162,1622, this type of question on stack overflow com as we generally prefer,0
163,1642, of question's well suited to stack overflow can you post it there,0
164,1642,"  ( 5166, ' done: stack overflow ' )",0
165,1658,"  ( 5225, ' the stack overflow thread be good enough for",0
166,1620," some help, please post on stack overflow use the spring - boot",0
167,1520, the same issue here http:// stack overflow com/questions/25149969/why-does-datasources-close-on-tomcat-7-undeploy-with-spring-boot'),0
168,1738, be well - suited to stack overflow can you post it there,0
169,1665," ( 5454, ' see http:// stack overflow com/questions/26213050/spring-boot-enable-async-supported-like-in-web-xml')",0
170,1612, due to conditional configuration: http:// stack overflow com/questions/23651466/overriding-logback-configurations'),-1
171,1612, due to conditional configuration: http:// stack overflow com/questions/23651466/overriding-logback-configurations'),-1
172,1683," a question, please ask on stack overflow if you believe you've find",0
173,1810, issue. please ask question on stack overflow or Gitter. as mention in,0
174,1839," as I tell you on stack overflow already, you probably have one",0
175,1804," question be more suited to stack overflow "" )",0
176,1804, Let's move this one to stack overflow please. I suggest that you,0
177,1804, paste a link the the stack overflow question here so there be,0
178,1851," help, please use Gitter or stack overflow "" )",0
179,1851," this error ,help ,thanks. java.lang. stack overflow rror at org.apache.logging.log4j.core.config.AwaitCompletionReliabilityStrategy.getActiveLoggerConfig(AwaitCompletionReliabilityStrategy.java:97 ) at",0
180,1851, a question please ask on stack overflow com or join we at,0
181,1374, for questions. please ask on stack overflow or join we on Gitter.,0
182,1928," a question, please ask on stack overflow if you believe you've find",0
183,1928," a question, please ask on stack overflow if you believe you've find",0
184,1962, we end up with the stack overflow ' ),0
185,2011," question be well suited to stack overflow Thanks! ) "" )",0
186,2011, not as a question in stack overflow ' ),0
187,2011, ask question on gitter or stack overflow as mention in the guideline,0
188,2052, question be well ask on stack overflow com. i'm not totally follow,0
189,2052, paste a link to the stack overflow com here if you do,0
190,2053, - post. the answer on SO e enough for now. ',0
191,2057, fine. as mention in the stack overflow answer there seem to be,0
192,2057, can ask general question on stack overflow com use the spring -,0
193,2057, fine. as mention in the stack overflow answer there seem to be,0
194,2057, can ask general question on stack overflow com use the spring -,0
195,2120, it for me. see my stack overflow question for details. ' ),0
196,2120, it for me. see my stack overflow question for details. ' ),0
197,2227, question be more suited to stack overflow there isn't any auto -,-1
198,2251, solution. I will document in stack overflow ' ),0
199,2254," ( 6598, ' please use stack overflow for such questions. Thanks. when",0
200,2301, question be well ask on stack overflow com ( use the spring,0
201,2191," be mention in a relate stack overflow answer, too. ' )",0
202,2345," rather post a question on stack overflow "" )",0
203,2363, requests. please ask question on stack overflow com use the spring -,0
204,2314," issue, that\'s certainly what the stack overflow user seem to expect, and",0
205,2405, question be well suited to stack overflow as we prefer to use,0
206,2405, and enhancements. please ask on stack overflow in the future. look at,0
207,2417, question be more suited to stack overflow just add @enabletransactionmanagement(order = 1,-1
208,2434," Guys, sorry, I forget provide stack overflow link: http://stackoverflow.com/questions/28116175/consuming-spring-hateoas-pageable @sdeleuze: I dont",0
209,2434, forget provide stackoverflow link: http:// stack overflow com/questions/28116175/consuming-spring-hateoas-pageable @sdeleuze: I dont use,0
210,2247," additional question please ask on stack overflow com. Thanks! "" )",0
211,2455, also post this question on stack overflow which be the well place,0
212,2247," additional question please ask on stack overflow com. Thanks! "" )",0
213,2425, like I write in the SO ssue ) to the way,0
214,2425, like I write in the so issue ) to the way the,0
215,2485, this be more suited to stack overflow we prefer to keep this,0
216,1537, try ask this question on stack overflow there be more eyeball over,0
217,1537, grow a Stack Post http:// stack overflow com/questions/30713415/the-method-and-is-undefined-for-the-type-httpsecurity and I also ask,-1
218,2441, be sure to appear: http:// stack overflow com/questions/28316008/spring-xd-spring-integration-dsl-based-aws-s3-sink-module-error 😄 ' ),-1
219,2564," far questions, please create a stack overflow thread. Thanks. ' )",0
220,2572, find the solution here: http:// stack overflow com/a/41041477'),0
221,2579, sort of usage question on stack overflow we prefer to keep the,0
222,2632, please post your question on stack overflow that question of your be,0
223,2636," far questions, please ask on stack overflow we be track bug and",0
224,2129, name. see this question on stack overflow com for background. you can,-1
225,2672," 7562, ' per comment in stack overflow the concern our architect have",0
226,2725," the mysql mailing list or stack overflow "" )",0
227,2710, find a similar error on SO top investigate with a thought,0
228,2791, this sort of question on stack overflow ' ),0
229,2791, please ask a question on stack overflow as mention in the guideline,0
230,747," "" ] } Source: http:// stack overflow com/questions/28783832/getting-spring-boot-color-console-logging-working-within-intellij')",0
231,2820, question be well suited to stack overflow as we prefer to keep,0
232,2834," more questions, please ask on stack overflow as mention in the guideline",0
233,2839," ( 7888, ' please use stack overflow for such questions. we prefer",0
234,2850," this sort of question on stack overflow Also, you may want to",0
235,2871," inconvenience. [ 0 ] http:// stack overflow com/questions/24074749/spring-boot-cannot-determine-embedded-database-driver-class-for-database-type"")",0
236,2874, be well - suited to stack overflow ' ),0
237,2876, I have post it on stack overflow but didn't get any answer.,0
238,2937, question be well suited to stack overflow please ask there in the,0
239,2937, have question please ask on stack overflow com ' ),0
240,2566, please ask a question of stack overflow use the spring - boot,0
241,2682," VisualVM. see this question of stack overflow "" )",-1
242,2600, enhancements. please ask question on stack overflow or Gitter. ' ),0
243,3036, on gitter or ask on stack overflow ' ),0
244,3043, have a look here: http:// stack overflow com/questions/17955777/redirect-to-an-external-url-from-controller-action-in-spring-mvc'),-1
245,2763, the same as here... http:// stack overflow com/questions/32165694/spring-hibernate-5-naming-strategy-configuration ... just replace the,0
246,2763, another helper may be: http:// stack overflow com/questions/31358356/how-to-migrate-a-hibernate-namingstrategy-to-implicitphysicalnamingstrategy'),0
247,3102, question should be raise on stack overflow ( this issue have nothing,0
248,3102, be encode properly see http:// stack overflow com/questions/4659929/how-to-use-utf-8-in-resource-properties-with-resourcebundle)'),-1
249,3116, implementation like this one: http:// stack overflow com/questions/20198275/how-to-manage-rest-api-versioning-with-spre the 3rd link in,-1
250,3116, my first post show some SO ost that show there be,0
251,3169, be worth ask question on stack overflow com to see if other,0
252,3049, question be well suit for stack overflow as we try to keep,0
253,3049, should have raise this on stack overflow Apologies. I have no explicit,0
254,3049, I will post this on stack overflow please remove the issue. apology,0
255,3156, people complain about it :http:// stack overflow com/questions/27724544/specifying - trust - store,-1
256,3156, ' I comment on that stack overflow post ask for some more,0
257,3201, please ask such question on stack overflow we would like to keep,0
258,3204," problem, maybe it helps: http:// stack overflow com/a/30686733/1321564 it should also work",0
259,3204, dispatcher servlet ( explain at stack overflow . and you don't need,-1
260,3214," bet be probably ask on stack overflow com. /cc @olivergierke "" )",0
261,3214, I will follow up on stack overflow com. ' ),0
262,3163, favour of the question on stack overflow please don't cross - post,0
263,3252, the documentation help? please use stack overflow for questions. we want to,0
264,3268, you've also post this on stack overflow please don't post the same,0
265,3268," Boot, I really open in stack overflow to share opinions... but in",0
266,3306," - post, your question on stack overflow be fine. ' )",0
267,3323, be well - suited to stack overflow where a quick search will,0
268,3336," be well - suited to stack overflow in any case, please make",0
269,3352, be monitor closely question on stack overflow ( see this official spring.io,0
270,3352, ask such a question on stack overflow be not only a good,0
271,3352," for move the discussion to stack overflow as @bclozel said, that's the",0
272,3358, really. please raise this on stack overflow with more detail about your,0
273,3376, be well - suited to stack overflow or Gitter. we prefer to,0
274,3376, a try and ask on stack overflow or Gitter if you get,0
275,3394, be probably well ask on stack overflow ' ),0
276,3396, already ask this question on stack overflow i'm go to close this,0
277,3396," 8986, ' the question on SO n removed ' )",0
278,3455," ( probably well ask on SO tw), the documentation mention that",0
279,3455, I see this question on stack overflow but it'd by nice to,0
280,3455," test in my ide. http:// stack overflow com/questions/29032589/spring-boot-testing-passing-commandline-arguments"")",0
281,3455," 9125, "" please ask on stack overflow Jonathan, this tracker should be",0
282,677, ) this workaround ( http:// stack overflow com/a/26147788/122441 ) work for me:,0
283,3471, would be well suited to SO nyway ) but I guess,0
284,3500, please ask your question on stack overflow there be no reason to,0
285,3510," you should ask on http:// stack overflow com, or you can join",0
286,3511," question be well suited to stack overflow "" )",0
287,3511," case, i've post this to stack overflow here. "" )",0
288,3506," problem I suggest ask on stack overflow com. "" )",0
289,2490," a question, please ask on stack overflow or Gitter. "" )",0
290,3439, } } ( from http:// stack overflow com/questions/24318405/spring-data-rest-validator)'),0
291,3584, - post. the question on stack overflow be sufficient until it's clear,0
292,3584, it please.. I remove my stack overflow post and it's a bug,0
293,3585, Spring Data team both monitor stack overflow someone will help you if,0
294,3586, have to be raise on stack overflow how about add flyway.enabled=false to,-1
295,3617, to ask question ( use stack overflow instead). I be not sure,0
296,3619, to ask question ( use stack overflow for that). the support connection,0
297,3644," "" please ask question on stack overflow rather than here. I be",0
298,3644," not work, please ask on stack overflow and we'll have a look",0
299,3644," "" please ask question on stack overflow rather than here. I be",0
300,3644," not work, please ask on stack overflow and we'll have a look",0
301,3650," cross post, I reply on stack overflow already. ' )",0
302,3640, analysis in an answer on stack overflow the problem stem from a,0
303,3693," ' please ask question on stack overflow when you do, provide more",0
304,3709," questions, please ask they on stack overflow list give you the capability",0
305,3710, a couple of suggestion on stack overflow which be our preferred place,0
306,3397, please move your question to stack overflow this issue tracker be mean,0
307,3729, against M3 instead of a stack overflow question first. figure since it,-1
308,3733," the discussion go on your stack overflow thread "" )",0
309,3733, ok can we continue on stack overflow I don't understand why it's,0
310,3759," please ask on Gitter or stack overflow instead. "" )",0
311,3772, please create a thread on stack overflow which be well home for,0
312,3776," general usage questions, please use stack overflow ' )",0
313,3776," i've post the question at stack overflow http://stackoverflow.com/questions/32092684/how-do-i-load-a-yaml-file-programatically-the-same-way-as-using-configuationpro"")",0
314,3776," the question at stackoverflow http:// stack overflow com/questions/32092684/how-do-i-load-a-yaml-file-programatically-the-same-way-as-using-configuationpro"")",0
315,3780," general usage questions, please use stack overflow ' )",0
316,3791," general usage questions, please use stack overflow ' )",0
317,3796," general usage questions, please use stack overflow ' )",0
318,3812," general usage questions, please use stack overflow ' )",0
319,3820, ' @kinglcc please create a stack overflow thread next time. we prefer,0
320,3825," general usage questions, please use stack overflow ' )",0
321,3239," report the same at http:// stack overflow com/questions/30974440"")",0
322,3239, look at the question on stack overflow it doesn't look like you're,0
323,3239, trace in your post on stack overflow suggest that wildfly be pass,-1
324,2290, and embed Tomcat 8 http:// stack overflow com/questions/11669507/embedded-tomcat-7-servlet-3-0-annotations-not-working base on that answer,0
325,2290, see the accepted solution on SO or how to enable it,0
326,2290," not be added. in the stack overflow example , they be work",0
327,2669," 10054, ' also see http:// stack overflow com/questions/29065138/spring-data-spring-boot-circular-dependency-issue which contain some additional",0
328,3839, time for everyone. we monitor stack overflow and this be the right,0
329,3910," general usage questions, please use stack overflow ' )",0
330,3910," question have be ask on stack overflow in april, with no answer...",0
331,3910, look at the question on stack overflow it's not clear that this,0
332,3910, recommend post a question on stack overflow and make it as easy,0
333,3910, the same problem and the stack overflow answer and comment do not,0
334,3910, post a new question on stack overflow ' ),0
335,3920," general usage questions, please use stack overflow ' )",0
336,3929," same problem). please ask on stack overflow "" )",0
337,2745, similarity with this question on stack overflow in this question the output,0
338,2745," questions, please follow up on stack overflow or Gitter. as mention in",0
339,3952," to your classpath. either way, stack overflow be a well place for",0
340,3951, of question should go on stack overflow so if that's still not,0
341,3952," to your classpath. either way, stack overflow be a well place for",0
342,3961," general usage questions, please use stack overflow ' )",0
343,3961," 10244, "" you move this stack overflow can I get a link",0
344,3961, to question? I search on stack overflow with spring - boot tag,0
345,3961," general usage questions, please use stack overflow Yes, please create a SO",0
346,3961," StackOverflow Yes, please create a SO hread. ' )",0
347,3961, this issue in future: http:// stack overflow com/questions/32619700/not-able-to-run-spring-boot-1-3-0m5'),0
348,3961, put a reference link of SO uestion I create for any,0
349,3961, put a reference link of so question I create for any one,0
350,3955, understand how it cause a stack overflow rror. our mongodb sample set,-1
351,3955," inside infinite loop lead to stack overflow rror "" )",-1
352,3971," you'd well ask question in stack overflow "" )",0
353,3978," general usage questions, please use stack overflow ' )",0
354,3968," ( 10285, ' move to stack overflow ' )",0
355,3968," this doesn't look like a stack overflow type question to me, seem",0
356,3987, ask they same question on stack overflow please don't cross - post,0
357,4009,"  ( 10356, ' 附上你的代码，在 stack overflow 问吧，估计这里的人不会解答你这个问题的。 ' )",0
358,4009," need to be move to stack overflow "" )",0
359,4009, get a good answer on stack overflow ' ),0
360,4012," closed anyway. please ask on stack overflow "" )",0
361,3995, ask these question in http:// stack overflow com/'),0
362,3995," FWIW, having read the issue, stack overflow would have be a fine",0
363,3995, think this should go on SO hen I'll post it there.,0
364,4027, would be well suited to stack overflow com. take a look at,0
365,3996, be awfully similar to the stack overflow StringBuilder replaceAll function. ) it,-1
366,3996, be awfully similar to the stack overflow StringBuilder replaceAll function the algorithm,-1
367,3996, and paste of code from stack overflow without the required attribution and,0
368,4029," Spring Data REST, see http:// stack overflow com/a/31748398/122441"")",0
369,4030," general usage questions, please use stack overflow there will always be some",0
370,4030," the sample, please ask on stack overflow use the spring - boot",0
371,4033, please ask a question on stack overflow use the spring - boot,0
372,4036, you've also post this on stack overflow to avoid people waste effort,0
373,4039," mention the same issue: http:// stack overflow com/questions/32742344/contextconfiguration-annotation-exception/32830706#32830706"")",0
374,4072," general usage questions, please use stack overflow when you do create the",0
375,4072," when you do create the SO hread, it's much more interesting",0
376,3968," ( 10573, ' move to stack overflow ' )",0
377,3968," this doesn't look like a stack overflow type question to me, seem",0
378,4060," general question please ask on stack overflow com. "" )",0
379,4078," general usage questions, please use stack overflow Thanks. ' )",0
380,4075," a rather common issue, see stack overflow ' )",0
381,4024, on stackover and find http:// stack overflow com/questions/6305801/spring-securitycontext-returning-null-authentication-on-error-page there be not a,0
382,4104, you've also post this on stack overflow please don't cross - post,0
383,4104, time by cross post to stack overflow ' ),0
384,4107," general usage questions, please use stack overflow ' )",0
385,4108," general usage questions, please use stack overflow ' )",0
386,4109, as I describe on my stack overflow question but it doesnt work.,0
387,4109, answer to your question on stack overflow mention a Scala - base,-1
388,4109," and enhancements. I\'d recommend read stack overflow 's advice on ask questions,",0
389,3181, question be well suited to stack overflow . ' ),0
390,3595," help, I'd recommend post on stack overflow use the spring - boot",0
391,3260, : api versioning : http:// stack overflow com/questions/11460977/multiple-jersey-servlets-in-one-single-web-xml expose service under multiple,-1
392,3260, under multiple context : http:// stack overflow com/questions/8550986/spring-jersey-how-to-expose-services-under-more-than-one-context but no information on,0
393,4104, you've also post this on stack overflow please don't cross - post,0
394,4104, time by cross post to stack overflow ' ),0
395,4190," general usage questions, please use stack overflow you might also want to",0
396,4244, also post a question on stack overflow please don't cross post as,0
397,4244, this in favour of your stack overflow question. if you want some,0
398,4248, see #1658 ( and the stack overflow thread). your project bring an,0
399,4227," general usage questions, please use stack overflow this issue have nothing to",0
400,2458, that? something like this: http:// stack overflow com/questions/681263/modify-httpservletrequest-body/834883#834883'),-1
401,4253," general usage questions, please use stack overflow ' )",0
402,4264, question be well ask on stack overflow com. if you repost your,0
403,4269, Let's keep the discussion on stack overflow for now. we can re,0
404,4280," general usage questions, please use stack overflow before post a new question,",0
405,4324," general usage questions, please use stack overflow Alternatively, as I believe you",0
406,4324," impossible to judge from the stack overflow listings, which feature be released,",0
407,4324, necessary here). note that the stack overflow people do a great job,0
408,4324," post question ( e.g. http://meta. stack overflow com/questions/261592/how-much-research-effort-is-expected-of-stack-overflow-users?lq=1), so there be a",0
409,4324," post question ( e.g. http://meta.stackoverflow.com/questions/261592/how-much-research-effort-is-expected-of- stack overflow users?lq=1), so there be a",0
410,4324, release yet. I will search stack overflow to find the spring boot,0
411,4324, why. I do not think stack overflow can help with that. you,0
412,4341, while now. please ask on stack overflow com instead. ' ),0
413,4364," general usage questions, please use stack overflow ' )",0
414,4360, that someone reply to your SO hread and #4270 be also,0
415,4360," answer you get on the SO hread? "" )",0
416,4360,"  ( 11496, "" the SO olution worked! my commit for",-1
417,4373," general usage questions, please use stack overflow "" )",0
418,4372," general usage questions, please use stack overflow ' )",0
419,4381, another comment there with an SO uestion contain the error I,0
420,4381, another comment there with an so question contain the error I be,0
421,4387," general usage questions, please use stack overflow Properties and YAML configuration be",0
422,4387," boot:run. when you create the SO hread, I'd advise to provide",0
423,4416, vanilla spring application. someone on stack overflow com might have more suggestions.,0
424,4425, ' or try ask on stack overflow com ' ),0
425,4426, NullPointerExceptions. I'd suggest ask on stack overflow com for suggestion about mock,0
426,4525, throw Exception { // http:// stack overflow com/questions/24865588/how-to-enable-secured-annotations-with-java-based-configuration return super.authenticationManagerBean(); } ...,0
427,4539," general usage questions, please use stack overflow ' )",0
428,4545," general usage questions, please use stack overflow ' )",0
429,4547," general usage questions, please use stack overflow ' )",0
430,4555," general usage questions, please use stack overflow ' )",0
431,4563, be escaped. I ask on stack overflow for a quick/easy way to,-1
432,4563, detail on my answer on stack overflow ' ),0
433,4568," further help, please ask on stack overflow "" )",0
434,4579, enhancements. please ask question on stack overflow ' ),0
435,4621," have more questions, ask on stack overflow or join we on Gitter.",0
436,4633," general usage questions, please use stack overflow ' )",0
437,4636," I post this problem at stack overflow it's url http://stackoverflow.com/questions/33955542/a-dozer-map-exception-related-to-spring-boot-devtools"")",0
438,4636," at stackoverflow, it's url http:// stack overflow com/questions/33955542/a-dozer-map-exception-related-to-spring-boot-devtools"")",0
439,4637," issues, this really belong on stack overflow when you try to inject",0
440,4645," general usage questions, please use stack overflow ' )",0
441,4645," general usage questions, please use stack overflow http://stackoverflow.com — reply to this",0
442,4645," questions, please use StackOverflow http:// stack overflow com — reply to this",0
443,4645," then ask a question on stack overflow "" )",0
444,4645, I'd recommend read this http:// stack overflow com/help/mcve and then ask a,0
445,4645, then ask a question on stack overflow — reply to this email,0
